president	url	date	sentence	themes
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Désormais, chaque Français qui reprendra un travail sera encouragé, valorisé, récompensé.	france,travail,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Pour nous en sortir chacun devra faire des efforts.	économie,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Car de cette crise va naître un monde nouveau auquel nous devons nous préparer en travaillant plus, en investissant davantage, en poursuivant les réformes qu'il n'est pas question d'arrêter car elles sont vitales pour notre avenir.	économie,réforme,international,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Durant l'année 2009, nous réformons l'hôpital dont les personnels sont admirables de dévouement et de compétences, la formation professionnelle indispensable pour que chacun ait la chance d'un emploi, notre organisation territoriale que tant de conservatismes ont rendu inextricables, la recherche qui conditionne notre compétitivité.	travail,institutions,économie,éducation,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Je pense aussi à la réforme du lycée qui est nécessaire pour éviter l'échec de tant de nos enfants dans l'enseignement supérieur et l'injustice qui fait que tant de fils et de filles, de familles modestes n'ont pas les mêmes chances que les autres.	institutions,réforme,société,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	J'ai demandé que soit pris le temps de la concertation, parce que prendre le temps de réfléchir ensemble, ce n'est pas perdre du temps pour la réforme.	réforme,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	C'est en gagner.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Je pense enfin à la réforme de notre procédure pénale si importante pour mieux protéger nos libertés individuelles, dont la nécessité s'est faite jour plusieurs fois de façon criante durant l'année écoulée.	réforme,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Mes chers compatriotes, toutes ces réformes, je les mènerai avec le Premier ministre François Fillon et le gouvernement, non par esprit de système mais parce qu'elles sont la condition qui permettra à la France de se faire une place dans ce nouveau monde qui se construit.	france,institutions,réforme,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Ainsi, nous deviendrons plus compétitifs, plus innovants.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Et en même temps, nous préserverons les valeurs qui font notre spécificité : le travail, l'effort, le mérite, la laïcité et la solidarité, sans laquelle aucun effort n'est acceptable.	travail,économie,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Enfin, la France continuera d'agir en Afrique, en Asie, et bien sûr au Moyen Orient où je me rendrai dès lundi parce que c'est la vocation de la France de chercher partout les chemins de la paix, comme c'est dans sa vocation d'agir pour les droits de l'homme.	france,institutions,économie,international,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Mes chers compatriotes, La crise nous oblige à changer plus vite et plus profondément.	économie,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	La crise est une épreuve.	économie,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Elle est aussi un défi.	réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Ce défi là, je veux le relever avec vous.	réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Vous pouvez compter sur moi.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Nous avons des atouts considérables.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Il y a dans le peuple français quand il est rassemblé assez d'énergie, d'intelligence et de courage pour que nous ayons ensemble confiance dans l'avenir.	france,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Nous allons sortir renforcés de cette crise.	économie,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Du fond du cœur je présente à chacun d'entre vous mes meilleurs vœux pour 2009.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/173682-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-le-bi	2008-12-31	Vive la République, et vive la France.	last
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Françaises, Français, mes chers compatriotes, en ce 31 décembre, au terme d'une année si pleine pour notre pays, c'est avec reconnaissance pour la confiance que vous m'avez témoignée et conscient des devoirs qu'elle m'impose que je m'adresse à vous.	first
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Ce soir, j'ai une pensée pour chacun d'entre vous.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je pense à vous qui vous préparez à fêter la nouvelle année avec votre famille, avec vos amis, en oubliant les soucis de la vie quotidienne.	société,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je pense à vous qui êtes obligés de travailler cette nuit au service des autres et à vous, soldats français en opérations loin de vos foyers et qui risquez votre vie pour défendre nos valeurs.	société,sécurité,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je pense aussi à vous qui êtes seuls et pour qui cette soirée sans personne à qui parler sera une soirée de solitude semblable à toutes les autres.	crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je pense à vous, que la vie a éprouvés, et que la tristesse ou la douleur tiennent à l'écart de la fête.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	A chacun de vous je veux adresser un message d'espérance, un message de foi dans la vie et dans l'avenir.	réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je voudrais convaincre même celui qui en doute qu'il n'y a pas de fatalité du malheur.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Au milieu des joies et des peines que l'existence réserve à chacun d'entre nous, nous pouvons, par l'effort de tous, bâtir une société où la vie sera plus facile, où l'avenir pourra être regardé avec davantage de confiance.	économie,réforme,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est la tâche que vous m'avez confiée en m'élisant président de la République au mois de mai dernier.	institutions,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Tâche immense tant la France a pris de retard sur la marche du monde.	france,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je sais combien est grande votre attente d'un changement profond après des années d'efforts et de sacrifices que la plupart d'entre vous a le sentiment d'avoir consentis en vain.	économie,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je sais les craintes que beaucoup d'entre vous éprouvent pour l'avenir de leurs enfants.	réforme,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je sais l'angoisse qui vous étreint quand vous avez peur de perdre votre emploi ou quand vous craignez que l'augmentation du coût de la vie ne vous permette plus, même en travaillant dur, de faire vivre décemment votre famille.	travail,institutions,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je sais votre exaspération quand vous voulez entreprendre ou quand vous voulez travailler davantage et que vous avez le sentiment que tout est fait pour vous en empêcher.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Alors, tout ne peut être résolu en un jour !	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Mais, croyez-le bien, ma détermination est sans faille.	france,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Malgré les obstacles, malgré les difficultés, ce que j'ai dit, je le ferai.	crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je le ferai tout simplement parce que c'est l'intérêt de la France.	france,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Depuis que vous m'avez choisi pour présider aux destinées de notre pays, j'ai voulu tout mettre en œuvre pour tenir la promesse que je vous avais faite de vous rendre la fierté d'être Français, de vous donner le sentiment que dans notre vieux pays tout pourrait devenir possible.	france,réforme,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	J'ai, avec François Fillon et tout le gouvernement, engagé depuis huit mois beaucoup de changements profonds.	institutions,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	A ceux qui trouvent que cela n'est pas allé assez vite, je veux dire que j'ai fait tout ce que je pensais possible de faire en tenant compte de l'exigence du dialogue social et de la négociation.	société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je ne crois pas à la brutalité comme méthode de gouvernement.	institutions,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je crois que mon rôle est de convaincre et de rassembler non de heurter et de diviser.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est ce à quoi je me suis efforcé dans le respect de tous.	société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	A ceux qui pensent que le changement a été trop rapide, je veux dire qu'il ne faut pas perdre de vue que notre pays a trop attendu et que le temps presse si nous voulons rester maîtres de notre destin.	france,réforme,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	J'ai voulu mettre chacun face à ses responsabilités.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	J'ai pris les miennes.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	J'ai pu commettre des erreurs.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Mais depuis huit mois, je n'ai agi qu'avec le souci de défendre les intérêts de la France et pas un jour ne s'est passé où je ne me sois répété l'engagement que j'ai pris envers chacun de vous : «Je ne vous tromperai pas, je ne vous trahirai pas.»	france,réforme,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31		
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je vous dois la vérité.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je vous la dirai toujours.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je ne m'autoriserai aucune hypocrisie.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	J'ai mis tout mon cœur, et toute mon énergie à être le président de tous les Français et pas seulement de ceux qui ont toujours partagé mes convictions.	france,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est pourquoi j'ai voulu l'ouverture, c'est pourquoi je l'ai faite avec des hommes et des femmes de valeur.	société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je ne leur ai pas demandé de se renier.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je leur ai simplement proposé de servir leur pays.	france,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Ils l'ont accepté.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je leur en suis reconnaissant.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est avec le même esprit d'ouverture, avec la même volonté de tenir mes engagements que j'aborde cette nouvelle année où, malgré une conjoncture internationale freinée par la crise financière, les premiers résultats de l'action entreprise devraient se faire sentir.	économie,réforme,crise,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Beaucoup reste à faire, j'en suis bien conscient, pour que les mesures mises en œuvre se traduisent par des améliorations visibles dans votre vie quotidienne, pour répondre à toutes les attentes que vous avez exprimées ou pour que la France retrouve son rang et son rôle dans le monde.	france,réforme,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	En cette fin d'année 2007 une première étape s'achève sur la voie du changement.	réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Ce fut celle de l'urgence : urgence à dépasser les vieux clivages partisans.	réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence du choc fiscal et social pour rétablir la confiance et soutenir l'activité et qui a permis à notre économie de mieux résister que d'autres au ralentissement de la conjoncture.	économie,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence du pouvoir d'achat.	économie,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence de l'autonomie des universités.	réforme,éducation,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence de réformer les régimes spéciaux, de libérer et de réhabiliter le travail.	travail,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence du service minimum.	réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence de la modernisation de l'Etat qui commence enfin, urgence des réformes qui attendent depuis vingt ans ou trente ans.	institutions,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence que la France devienne exemplaire en matière d'environnement, de qualité de la vie, de développement durable.	france,économie,réforme,écologie,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence du traité simplifié pour débloquer l'Europe, l'Europe dont je n'ai jamais cessé de penser qu'elle était indispensable.	europe,réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Urgence que la France se remette à parler avec tout le monde pour qu'elle puisse jouer le rôle qui doit être le sien au service de la paix et de l'équilibre du monde, au service de ceux qui souffrent, des enfants et des femmes martyrisés, des persécutés, de ceux qui attendent au fond de leurs prisons que la France parle et agisse pour eux.	france,réforme,international,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Avec 2008, une deuxième étape s'ouvre : celle d'une politique qui touche davantage encore à l'essentiel, à notre façon d'être dans la société et dans le monde, à notre culture, à notre identité, à nos valeurs, à notre rapport aux autres, c'est-à-dire au fond à tout ce qui fait une civilisation.	institutions,réforme,international,société,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Depuis trop longtemps la politique se réduit à la gestion restant à l'écart des causes réelles de nos maux qui sont souvent plus profondes.	institutions,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	J'ai la conviction que dans l'époque où nous sommes, nous avons besoin de ce que j'appelle une politique de civilisation.	institutions,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Nous ne résoudrons rien si nous ne bâtissons pas l'école et la ville du XXIe siècle, si nous ne mettons pas au cœur de la politique le souci de l'intégration, de la diversité, de la justice, des droits de l'Homme, de l'environnement, si nous ne retrouvons pas le goût de l'aventure et du risque, le sens de la responsabilité en même temps que celui du respect et de la solidarité, ou si nous n'entreprenons pas de moraliser le capitalisme financier.	institutions,société,crise,éducation,écologie,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Il ne s'agit pas de faire des discours	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	– on en a tant fait	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	– il s'agit d'agir pour obtenir des résultats.	réforme,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Alors, que la France montre la voie !	france,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est ce que depuis toujours tous les peuples du monde attendent d'elle.	france,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est ce que nous ferons quand la France présidera, à partir du 1er juillet, l'Union européenne.	france,europe,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est ce que nous voulons faire avec l'Union pour la Méditerranée qui est un grand rêve de civilisation.	europe,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est ce que nous voulons faire partout dans le monde pour redonner de l'espoir à ceux qui n'en n'ont plus.	réforme,international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	C'est ce que, bien sûr, surmontant nos doutes et nos angoisses, nous devons faire d'abord pour la France elle-même.	france,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Notre vieux monde a besoin d'une nouvelle Renaissance.	international,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Eh bien, que la France soit l'âme de cette Renaissance !	france,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Voici mon vœu le plus cher pour cette année qui vient.	
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Je souhaite du fond du cœur que [cette année] soit, pour la France, pour chacun d'entre vous, pour tous ceux qui vous sont chers une année de bonheur et de réussite.	intro,
Nicolas Sarkozy	https://www.vie-publique.fr/discours/169091-declaration-de-m-nicolas-sarkozy-president-de-la-republique-sur-les-r	2007-12-31	Mes chers compatriotes, vive la République ! Vive la France !	last
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	A la veille de l'année 2007, qui sera particulièrement importante pour l'avenir de notre pays, j'adresse, du fond du cœur, à chacune et à chacun d'entre vous mes vœux les plus chaleureux.	first
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Et je pense d'abord à toutes celles et à tous ceux qui sont victimes de la solitude, de la maladie, de la détresse.	crise,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Je veux aussi saluer avec respect et reconnaissance nos soldats qui défendent, partout dans le monde, la paix et les valeurs de la France.	france,sécurité,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Ensemble, depuis que j'ai l'honneur de vous servir et de vous représenter, nous vivons des changements considérables.	crise,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Une économie mondiale en pleine expansion.	économie,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Une concurrence de plus en plus vive mais qui nous ouvre aussi des opportunités nouvelles.	économie,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	La révolution de l'Internet, qui transforme notre façon de communiquer, de travailler, de vivre en société.	société,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Un monde où la surexploitation des ressources naturelles dérègle le climat et mettra en danger l'humanité, si nous ne réagissons pas dès maintenant.	écologie,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Un monde qui n'a jamais été aussi riche et aussi pauvre à la fois.	international,société,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Un monde marqué par le 11 Septembre, le terrorisme, la guerre en Irak, la crise au Proche-Orient, la tentation absurde et irresponsable du choc des civilisations et des cultures.	international,crise,sécurité,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Parce que j'aime passionnément la France, je me bats pour qu'elle prenne toute sa place dans ce nouveau monde tout en restant fidèle à elle-même.	france,international,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Je me bats pour que chaque Français, pour que chaque jeune en particulier, ait sa chance, où qu'il vive et quelles que soient ses origines.	société,éducation,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Bien sûr, je voudrais que les choses avancent plus vite, et qu'elles avancent mieux pour chacun d'entre vous.	banalites,réforme,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Mais grâce à votre talent, grâce à votre travail, la France s'affirme.	france,banalites,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Avec l'action résolue du Premier ministre et de son gouvernement, le chômage baisse fortement : déjà 360 000 chômeurs de moins.	travail,réforme,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	La croissance est là et elle est solide.	économie,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Nos retraites, notre sécurité sociale se réforment et c'est la garantie de leur avenir.	travail,réforme,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Le nombre de logements sociaux nouveaux chaque année a doublé depuis 2002.	réforme,société,
Jacques Chirac	https://www.vie-publique.fr/discours/164813-declaration-de-m-jacques-chirac-president-de-la-republique-sur-les-pr	2006-12-31	Nos regards et nos comportements évoluent heureusement vis-à-vis des personnes handicapées, des victimes du cancer, des victimes de la violence routière.	réforme,société,
